sample,chromosome,position,coverage
153,chr1,3221,8
153,chr1,3222,8
153,chr1,3223,8
153,chr1,3224,8
153,chr1,3225,8
153,chr1,3226,8
153,chr1,3227,8
153,chr1,3228,8
153,chr1,3229,9
153,chr1,3230,9
153,chr1,3231,9
153,chr1,3232,9
153,chr1,3233,9
153,chr1,3234,9
153,chr1,3235,9
153,chr1,3236,9
153,chr1,3237,9
153,chr1,3238,9
153,chr1,3239,9
153,chr1,3240,9
153,chr1,3241,9
153,chr1,3242,9
153,chr1,3243,9
153,chr1,3244,9
153,chr1,3245,9
153,chr1,3246,9
153,chr1,3247,9
153,chr1,3248,5
153,chr1,3249,5
153,chr1,3250,5
153,chr1,3251,5
153,chr1,3252,5
153,chr1,3253,5
153,chr1,3254,5
153,chr1,3255,5
153,chr1,3256,5
153,chr1,3257,5
153,chr1,3258,5
153,chr1,3259,5
153,chr1,3260,5
153,chr1,3261,5
153,chr1,3262,5
153,chr1,3263,5
153,chr1,3264,5
153,chr1,3265,5
153,chr1,3266,5
153,chr1,3267,5
153,chr1,3268,5
153,chr1,3269,5
153,chr1,3270,5
153,chr1,3271,5
153,chr1,3272,5
153,chr1,3273,4
153,chr1,3274,4
153,chr1,3275,4
153,chr1,3276,6
153,chr1,3277,6
153,chr1,3278,6
153,chr1,3279,5
153,chr1,3280,6
153,chr1,3281,6
153,chr1,3282,6
153,chr1,3283,6
153,chr1,3284,6
153,chr1,3285,6
153,chr1,3286,6
153,chr1,3287,6
153,chr1,3288,6
153,chr1,3289,6
153,chr1,3290,6
153,chr1,3291,6
153,chr1,3292,6
153,chr1,3293,6
153,chr1,3294,6
153,chr1,3295,7
153,chr1,3296,7
153,chr1,3297,7
153,chr1,3298,7
153,chr1,3299,7
153,chr1,3300,7
153,chr1,3301,7
153,chr1,3302,7
153,chr1,3303,6
153,chr1,3304,6
153,chr1,3305,6
153,chr1,3306,6
153,chr1,3307,6
153,chr1,3308,6
153,chr1,3309,6
153,chr1,3310,6
153,chr1,3311,6
153,chr1,3312,6
153,chr1,3313,7
153,chr1,3314,7
153,chr1,3315,7
153,chr1,3316,7
153,chr1,3317,7
153,chr1,3318,7
153,chr1,3319,7
153,chr1,3320,7
153,chr1,3321,7
153,chr1,3322,6
153,chr1,3323,6
153,chr1,3324,6
153,chr1,3325,6
153,chr1,3326,6
153,chr1,3327,6
153,chr1,3328,6
153,chr1,3329,7
153,chr1,3330,7
153,chr1,3331,7
153,chr1,3332,7
153,chr1,3333,7
153,chr1,3334,7
153,chr1,3335,7
153,chr1,3336,7
153,chr1,3337,7
153,chr1,3338,7
153,chr1,3339,7
153,chr1,3340,7
153,chr1,3341,9
153,chr1,3342,9
153,chr1,3343,9
153,chr1,3344,9
153,chr1,3345,9
153,chr1,3346,9
153,chr1,3347,9
153,chr1,3348,9
153,chr1,3349,9
153,chr1,3350,9
153,chr1,3351,9
153,chr1,3352,9
153,chr1,3353,9
153,chr1,3354,9
153,chr1,3355,9
153,chr1,3356,9
153,chr1,3357,9
153,chr1,3358,9
153,chr1,3359,9
153,chr1,3360,9
153,chr1,3361,9
153,chr1,3362,9
153,chr1,3363,9
153,chr1,3364,9
153,chr1,3365,10
153,chr1,3366,10
153,chr1,3367,10
153,chr1,3368,11
153,chr1,3369,11
153,chr1,3370,11
153,chr1,3371,11
153,chr1,3372,11
153,chr1,3373,11
153,chr1,3374,11
153,chr1,3375,11
153,chr1,3376,11
153,chr1,3377,11
153,chr1,3378,11
153,chr1,3379,11
153,chr1,3380,9
153,chr1,3381,11
153,chr1,3382,11
153,chr1,3383,11
153,chr1,3384,13
153,chr1,3385,13
153,chr1,3386,13
153,chr1,3387,13
153,chr1,3388,13
153,chr1,3389,13
153,chr1,3390,15
153,chr1,3391,15
153,chr1,3392,15
153,chr1,3393,15
153,chr1,3394,15
153,chr1,3395,13
153,chr1,3396,13
153,chr1,3397,13
153,chr1,3398,13
153,chr1,3399,13
153,chr1,3400,13
153,chr1,3401,13
153,chr1,3402,13
153,chr1,3403,13
153,chr1,3404,13
153,chr1,3405,13
153,chr1,3406,13
153,chr1,3407,14
153,chr1,3408,14
153,chr1,3409,14
153,chr1,3410,14
153,chr1,3411,14
153,chr1,3412,31
153,chr1,3413,31
153,chr1,3414,31
153,chr1,3415,31
153,chr1,3416,31
153,chr1,3417,31
153,chr1,3418,31
153,chr1,3419,31
153,chr1,3420,31
153,chr1,3421,31
153,chr1,3422,31
153,chr1,3423,31
153,chr1,3424,31
153,chr1,3425,31
153,chr1,3426,31
153,chr1,3427,31
153,chr1,3428,31
153,chr1,3429,29
153,chr1,3430,29
153,chr1,3431,33
153,chr1,3432,33
153,chr1,3433,39
153,chr1,3434,42
153,chr1,3435,42
153,chr1,3436,42
153,chr1,3437,43
153,chr1,3438,41
153,chr1,3439,41
153,chr1,3440,41
153,chr1,3441,41
153,chr1,3442,41
153,chr1,3443,41
153,chr1,3444,41
153,chr1,3445,41
153,chr1,3446,41
153,chr1,3447,41
153,chr1,3448,41
153,chr1,3449,41
153,chr1,3450,41
153,chr1,3451,41
153,chr1,3452,41
153,chr1,3453,41
153,chr1,3454,41
153,chr1,3455,41
153,chr1,3456,38
153,chr1,3457,38
153,chr1,3458,38
153,chr1,3459,36
153,chr1,3460,36
153,chr1,3461,36
153,chr1,3462,36
153,chr1,3463,36
153,chr1,3464,35
153,chr1,3465,35
153,chr1,3466,37
153,chr1,3467,40
153,chr1,3468,43
153,chr1,3469,43
153,chr1,3470,41
153,chr1,3471,41
153,chr1,3472,43
153,chr1,3473,43
153,chr1,3474,43
153,chr1,3475,43
153,chr1,3476,43
153,chr1,3477,46
153,chr1,3478,46
153,chr1,3479,46
153,chr1,3480,46
153,chr1,3481,46
153,chr1,3482,44
153,chr1,3483,44
153,chr1,3484,44
153,chr1,3485,43
153,chr1,3486,43
153,chr1,3487,43
153,chr1,3488,43
153,chr1,3489,43
153,chr1,3490,44
153,chr1,3491,44
153,chr1,3492,44
153,chr1,3493,44
153,chr1,3494,38
153,chr1,3495,38
153,chr1,3496,38
153,chr1,3497,38
153,chr1,3498,38
153,chr1,3499,38
153,chr1,3500,38
153,chr1,3501,38
153,chr1,3502,38
153,chr1,3503,38
153,chr1,3504,36
153,chr1,3505,35
153,chr1,3506,35
153,chr1,3507,35
153,chr1,3508,35
153,chr1,3509,35
153,chr1,3510,35
153,chr1,3511,35
153,chr1,3512,35
153,chr1,3513,35
153,chr1,3514,35
153,chr1,3515,35
153,chr1,3516,33
153,chr1,3517,32
153,chr1,3518,32
153,chr1,3519,31
153,chr1,3520,31
153,chr1,3521,31
153,chr1,3522,31
153,chr1,3523,31
153,chr1,3524,31
153,chr1,3525,31
153,chr1,3526,30
153,chr1,3527,30
153,chr1,3528,30
153,chr1,3529,30
153,chr1,3530,30
153,chr1,3531,29
153,chr1,3532,29
153,chr1,3533,29
153,chr1,3534,29
153,chr1,3535,29
153,chr1,3536,29
153,chr1,3537,29
153,chr1,3538,29
153,chr1,3539,29
153,chr1,3540,28
153,chr1,3541,25
153,chr1,3542,25
153,chr1,3543,25
153,chr1,3544,25
153,chr1,3545,25
153,chr1,3546,27
153,chr1,3547,27
153,chr1,3548,27
153,chr1,3549,27
153,chr1,3550,23
153,chr1,3551,23
153,chr1,3552,23
153,chr1,3553,25
153,chr1,3554,25
153,chr1,3555,25
153,chr1,3556,25
153,chr1,3557,25
153,chr1,3558,16
153,chr1,3559,16
153,chr1,3560,16
153,chr1,3561,17
153,chr1,3562,17
153,chr1,3563,17
153,chr1,3564,16
153,chr1,3565,16
153,chr1,3566,16
153,chr1,3567,16
153,chr1,3568,17
153,chr1,3569,17
153,chr1,3570,17
153,chr1,3571,15
153,chr1,3572,15
153,chr1,3573,15
153,chr1,3574,15
153,chr1,3575,15
153,chr1,3576,15
153,chr1,3577,15
153,chr1,3578,15
153,chr1,3579,15
153,chr1,3580,15
153,chr1,3581,15
153,chr1,3582,15
153,chr1,3583,15
153,chr1,3584,15
153,chr1,3585,15
153,chr1,3586,15
153,chr1,3587,15
153,chr1,3588,14
153,chr1,3589,14
153,chr1,3590,14
153,chr1,3591,14
153,chr1,3592,14
153,chr1,3593,14
153,chr1,3594,14
153,chr1,3595,14
153,chr1,3596,12
153,chr1,3597,12
153,chr1,3598,12
153,chr1,3599,12
153,chr1,3600,12
153,chr1,3601,12
153,chr1,3602,12
153,chr1,3603,16
153,chr1,3604,16
153,chr1,3605,16
153,chr1,3606,16
153,chr1,3607,16
153,chr1,3608,16
153,chr1,3609,16
153,chr1,3610,16
153,chr1,3611,16
153,chr1,3612,16
153,chr1,3613,16
153,chr1,3614,16
153,chr1,3615,16
153,chr1,3616,16
153,chr1,3617,16
153,chr1,3618,16
153,chr1,3619,12
153,chr1,3620,12
153,chr1,3621,12
153,chr1,3622,12
153,chr1,3623,10
153,chr1,3624,10
153,chr1,3625,10
153,chr1,3626,10
153,chr1,3627,10
153,chr1,3628,10
153,chr1,3629,10
153,chr1,3630,10
153,chr1,3631,9
153,chr1,3632,9
153,chr1,3633,8
153,chr1,3634,8
153,chr1,3635,8
153,chr1,3636,8
153,chr1,3637,8
153,chr1,3638,8
153,chr1,3639,8
153,chr1,3640,8
153,chr1,3641,7
153,chr1,3642,7
153,chr1,3643,7
153,chr1,3644,7
153,chr1,3645,7
153,chr1,3646,7
153,chr1,3647,7
153,chr1,3648,8
153,chr1,3649,8
153,chr1,3650,8
153,chr1,3651,8
153,chr1,3652,8
153,chr1,3653,8
153,chr1,3654,8
153,chr1,3655,8
153,chr1,3656,8
153,chr1,3657,8
153,chr1,3658,8
153,chr1,3659,8
153,chr1,3660,8
153,chr1,3661,8
153,chr1,3662,8
153,chr1,3663,8
153,chr1,3664,8
153,chr1,3665,8
153,chr1,3666,8
153,chr1,3667,8
153,chr1,3668,8
153,chr1,3669,8
153,chr1,3670,8
153,chr1,3671,8
153,chr1,3672,8
153,chr1,3673,8
153,chr1,3674,8
153,chr1,3675,8
153,chr1,3676,8
153,chr1,3677,8
153,chr1,3678,8
153,chr1,3679,8
153,chr1,3680,8
153,chr1,3681,8
153,chr1,3682,8
153,chr1,3683,8
153,chr1,3684,8
153,chr1,3685,8
153,chr1,3686,8
153,chr1,3687,8
153,chr1,3688,8
153,chr1,3689,8
153,chr1,3690,8
153,chr1,3691,8
153,chr1,3692,8
153,chr1,3693,8
153,chr1,3694,8
153,chr1,3695,8
153,chr1,3696,8
153,chr1,3697,6
153,chr1,3698,6
153,chr1,3699,6
153,chr1,3700,6
153,chr1,3701,6
153,chr1,3702,6
153,chr1,3703,6
153,chr1,3704,6
153,chr1,3705,6
153,chr1,3706,6
153,chr1,3707,6
153,chr1,3708,6
153,chr1,3709,6
153,chr1,3710,6
153,chr1,3711,7
153,chr1,3712,7
153,chr1,3713,7
153,chr1,3714,7
153,chr1,3715,7
153,chr1,3716,7
153,chr1,3717,7
153,chr1,3718,7
153,chr1,3719,7
153,chr1,3720,7
153,chr1,3721,7
153,chr1,3722,7
153,chr1,3723,7
153,chr1,3724,7
153,chr1,3725,12
153,chr1,3726,12
153,chr1,3727,12
153,chr1,3728,12
153,chr1,3729,12
153,chr1,3730,12
153,chr1,3731,12
153,chr1,3732,12
153,chr1,3733,12
153,chr1,3734,12
153,chr1,3735,12
153,chr1,3736,12
153,chr1,3737,12
153,chr1,3738,12
153,chr1,3739,12
153,chr1,3740,12
153,chr1,3741,12
153,chr1,3742,14
153,chr1,3743,14
153,chr1,3744,14
153,chr1,3745,14
153,chr1,3746,14
153,chr1,3747,14
153,chr1,3748,14
153,chr1,3749,14
153,chr1,3750,14
153,chr1,3751,14
153,chr1,3752,14
153,chr1,3753,14
153,chr1,3754,10
153,chr1,3755,10
153,chr1,3756,10
153,chr1,3757,19
153,chr1,3758,19
153,chr1,3759,19
153,chr1,3760,19
153,chr1,3761,19
153,chr1,3762,19
153,chr1,3763,16
153,chr1,3764,16
153,chr1,3765,16
153,chr1,3766,16
153,chr1,3767,16
153,chr1,3768,16
153,chr1,3769,16
153,chr1,3770,16
153,chr1,3771,16
153,chr1,3772,16
153,chr1,3773,16
153,chr1,3774,16
153,chr1,3775,16
153,chr1,3776,16
153,chr1,3777,16
153,chr1,3778,16
153,chr1,3779,16
153,chr1,3780,16
153,chr1,3781,18
153,chr1,3782,18
153,chr1,3783,18
153,chr1,3784,18
153,chr1,3785,18
153,chr1,3786,18
153,chr1,3787,18
153,chr1,3788,18
153,chr1,3789,18
153,chr1,3790,18
153,chr1,3791,18
153,chr1,3792,18
153,chr1,3793,18
153,chr1,3794,18
153,chr1,3795,18
153,chr1,3796,18
153,chr1,3797,18
153,chr1,3798,18
153,chr1,3799,17
153,chr1,3800,17
153,chr1,3801,13
153,chr1,3802,13
153,chr1,3803,13
153,chr1,3804,13
153,chr1,3805,13
153,chr1,3806,13
153,chr1,3807,12
153,chr1,3808,12
153,chr1,3809,12
153,chr1,3810,12
153,chr1,3811,12
153,chr1,3812,12
153,chr1,3813,12
153,chr1,3814,11
153,chr1,3815,11
153,chr1,3816,11
153,chr1,3817,11
153,chr1,3818,11
153,chr1,3819,11
153,chr1,3820,11
153,chr1,3821,11
153,chr1,3822,11
153,chr1,3823,11
153,chr1,3824,11
153,chr1,3825,11
153,chr1,3826,12
153,chr1,3827,12
153,chr1,3828,12
153,chr1,3829,12
153,chr1,3830,10
153,chr1,3831,10
153,chr1,3832,10
153,chr1,3833,10
153,chr1,3834,10
153,chr1,3835,10
153,chr1,3836,10
153,chr1,3837,10
153,chr1,3838,10
153,chr1,3839,10
153,chr1,3840,14
153,chr1,3841,15
153,chr1,3842,15
153,chr1,3843,14
153,chr1,3844,14
153,chr1,3845,14
153,chr1,3846,12
153,chr1,3847,12
153,chr1,3848,13
153,chr1,3849,13
153,chr1,3850,13
153,chr1,3851,13
153,chr1,3852,13
153,chr1,3853,13
153,chr1,3854,13
153,chr1,3855,13
153,chr1,3856,13
153,chr1,3857,13
153,chr1,3858,13
153,chr1,3859,13
153,chr1,3860,13
153,chr1,3861,13
153,chr1,3862,44
153,chr1,3863,44
153,chr1,3864,45
153,chr1,3865,45
153,chr1,3866,45
153,chr1,3867,45
153,chr1,3868,46
153,chr1,3869,46
153,chr1,3870,46
153,chr1,3871,48
153,chr1,3872,49
153,chr1,3873,49
153,chr1,3874,49
153,chr1,3875,51
153,chr1,3876,49
153,chr1,3877,49
153,chr1,3878,49
153,chr1,3879,49
153,chr1,3880,49
153,chr1,3881,49
153,chr1,3882,49
153,chr1,3883,49
153,chr1,3884,49
153,chr1,3885,49
153,chr1,3886,49
153,chr1,3887,49
153,chr1,3888,49
153,chr1,3889,49
153,chr1,3890,49
153,chr1,3891,49
153,chr1,3892,49
153,chr1,3893,47
153,chr1,3894,47
153,chr1,3895,47
153,chr1,3896,47
153,chr1,3897,47
153,chr1,3898,47
153,chr1,3899,47
153,chr1,3900,47
153,chr1,3901,47
153,chr1,3902,45
153,chr1,3903,45
153,chr1,3904,44
153,chr1,3905,44
153,chr1,3906,43
153,chr1,3907,43
153,chr1,3908,43
153,chr1,3909,43
153,chr1,3910,43
153,chr1,3911,43
153,chr1,3912,39
153,chr1,3913,39
153,chr1,3914,39
153,chr1,3915,39
153,chr1,3916,39
153,chr1,3917,38
153,chr1,3918,34
153,chr1,3919,34
153,chr1,3920,34
153,chr1,3921,34
153,chr1,3922,34
153,chr1,3923,34
153,chr1,3924,34
153,chr1,3925,34
153,chr1,3926,34
153,chr1,3927,34
153,chr1,3928,34
153,chr1,3929,34
153,chr1,3930,34
153,chr1,3931,33
153,chr1,3932,33
153,chr1,3933,28
153,chr1,3934,28
153,chr1,3935,28
153,chr1,3936,28
153,chr1,3937,28
153,chr1,3938,28
153,chr1,3939,28
153,chr1,3940,28
153,chr1,3941,28
153,chr1,3942,28
153,chr1,3943,28
153,chr1,3944,24
153,chr1,3945,9
153,chr1,3946,8
153,chr1,3947,8
153,chr1,3948,8
153,chr1,3949,8
153,chr1,3950,8
153,chr1,3951,8
153,chr1,3952,8
153,chr1,3953,8
153,chr1,3954,8
153,chr1,3955,8
153,chr1,3956,8
153,chr1,3957,8
153,chr1,3958,12
153,chr1,3959,12
153,chr1,3960,12
153,chr1,3961,12
153,chr1,3962,12
153,chr1,3963,12
153,chr1,3964,12
153,chr1,3965,12
153,chr1,3966,12
153,chr1,3967,12
153,chr1,3968,11
153,chr1,3969,11
153,chr1,3970,11
153,chr1,3971,17
153,chr1,3972,17
153,chr1,3973,17
153,chr1,3974,15
153,chr1,3975,15
153,chr1,3976,15
153,chr1,3977,14
153,chr1,3978,14
153,chr1,3979,14
153,chr1,3980,14
153,chr1,3981,14
153,chr1,3982,14
153,chr1,3983,14
153,chr1,3984,14
153,chr1,3985,14
153,chr1,3986,14
153,chr1,3987,14
153,chr1,3988,14
153,chr1,3989,14
153,chr1,3990,14
153,chr1,3991,14
153,chr1,3992,13
153,chr1,3993,13
153,chr1,3994,15
153,chr1,3995,15
153,chr1,3996,15
153,chr1,3997,15
153,chr1,3998,15
153,chr1,3999,14
153,chr1,4000,14
153,chr1,4001,14
153,chr1,4002,14
153,chr1,4003,14
153,chr1,4004,15
153,chr1,4005,15
153,chr1,4006,15
153,chr1,4007,9
153,chr1,4008,9
153,chr1,4009,9
153,chr1,4010,9
153,chr1,4011,9
153,chr1,4012,9
153,chr1,4013,9
153,chr1,4014,9
153,chr1,4015,8
153,chr1,4016,8
153,chr1,4017,8
153,chr1,4018,8
153,chr1,4019,8
153,chr1,4020,8
153,chr1,4021,10
153,chr1,4022,10
153,chr1,4023,10
153,chr1,4024,10
153,chr1,4025,10
153,chr1,4026,9
153,chr1,4027,5
153,chr1,4028,5
153,chr1,4029,5
153,chr1,4030,5
153,chr1,4031,5
153,chr1,4032,5
153,chr1,4033,5
153,chr1,4034,5
153,chr1,4035,5
153,chr1,4036,5
153,chr1,4037,5
153,chr1,4038,5
153,chr1,4039,5
153,chr1,4040,5
153,chr1,4041,5
153,chr1,4042,5
153,chr1,4043,5
153,chr1,4044,5
153,chr1,4045,5
153,chr1,4046,5
153,chr1,4047,5
153,chr1,4048,5
153,chr1,4049,5
153,chr1,4050,5
153,chr1,4051,5
153,chr1,4052,5
153,chr1,4053,5
153,chr1,4054,5
153,chr1,4055,5
153,chr1,4056,5
153,chr1,4057,5
153,chr1,4058,5
153,chr1,4059,5
153,chr1,4060,5
153,chr1,4061,5
153,chr1,4062,5
153,chr1,4063,5
153,chr1,4064,5
153,chr1,4065,5
153,chr1,4066,5
153,chr1,4067,5
153,chr1,4068,5
153,chr1,4069,9
153,chr1,4070,9
153,chr1,4071,9
153,chr1,4072,9
153,chr1,4073,9
153,chr1,4074,9
153,chr1,4075,9
153,chr1,4076,11
153,chr1,4077,11
153,chr1,4078,11
153,chr1,4079,11
153,chr1,4080,11
153,chr1,4081,11
153,chr1,4082,11
153,chr1,4083,11
153,chr1,4084,11
153,chr1,4085,11
153,chr1,4086,11
153,chr1,4087,11
153,chr1,4088,11
153,chr1,4089,11
153,chr1,4090,13
153,chr1,4091,13
153,chr1,4092,13
153,chr1,4093,13
153,chr1,4094,15
153,chr1,4095,15
153,chr1,4096,15
153,chr1,4097,15
153,chr1,4098,15
153,chr1,4099,15
153,chr1,4100,15
153,chr1,4101,15
153,chr1,4102,15
153,chr1,4103,15
153,chr1,4104,15
153,chr1,4105,15
153,chr1,4106,13
153,chr1,4107,13
153,chr1,4108,13
153,chr1,4109,13
153,chr1,4110,13
153,chr1,4111,13
153,chr1,4112,13
153,chr1,4113,14
153,chr1,4114,14
153,chr1,4115,14
153,chr1,4116,14
153,chr1,4117,14
153,chr1,4118,14
153,chr1,4119,14
153,chr1,4120,14
153,chr1,4121,14
153,chr1,4122,14
153,chr1,4123,14
153,chr1,4124,14
153,chr1,4125,14
153,chr1,4126,14
153,chr1,4127,14
153,chr1,4128,12
153,chr1,4129,12
153,chr1,4130,12
153,chr1,4131,12
153,chr1,4132,13
153,chr1,4133,13
153,chr1,4134,13
153,chr1,4135,13
153,chr1,4136,13
153,chr1,4137,13
153,chr1,4138,13
153,chr1,4139,13
153,chr1,4140,13
153,chr1,4141,14
153,chr1,4142,14
153,chr1,4143,14
153,chr1,4144,14
153,chr1,4145,14
153,chr1,4146,15
153,chr1,4147,15
153,chr1,4148,15
153,chr1,4149,15
153,chr1,4150,15
153,chr1,4151,15
153,chr1,4152,15
153,chr1,4153,15
153,chr1,4154,15
153,chr1,4155,14
153,chr1,4156,14
153,chr1,4157,14
153,chr1,4158,14
153,chr1,4159,14
153,chr1,4160,14
153,chr1,4161,14
153,chr1,4162,14
153,chr1,4163,14
153,chr1,4164,14
153,chr1,4165,14
153,chr1,4166,14
153,chr1,4167,14
153,chr1,4168,14
153,chr1,4169,14
153,chr1,4170,14
153,chr1,4171,14
153,chr1,4172,15
153,chr1,4173,15
153,chr1,4174,15
153,chr1,4175,15
153,chr1,4176,14
153,chr1,4177,14
153,chr1,4178,14
153,chr1,4179,14
153,chr1,4180,14
153,chr1,4181,14
153,chr1,4182,14
153,chr1,4183,14
153,chr1,4184,14
153,chr1,4185,14
153,chr1,4186,15
153,chr1,4187,15
153,chr1,4188,15
153,chr1,4189,15
153,chr1,4190,15
153,chr1,4191,13
153,chr1,4192,13
153,chr1,4193,13
153,chr1,4194,13
153,chr1,4195,14
153,chr1,4196,14
153,chr1,4197,14
153,chr1,4198,14
153,chr1,4199,14
153,chr1,4200,14
153,chr1,4201,14
153,chr1,4202,14
153,chr1,4203,14
153,chr1,4204,14
153,chr1,4205,14
153,chr1,4206,14
153,chr1,4207,13
153,chr1,4208,13
153,chr1,4209,13
153,chr1,4210,13
153,chr1,4211,13
153,chr1,4212,13
153,chr1,4213,13
153,chr1,4214,13
153,chr1,4215,13
153,chr1,4216,13
153,chr1,4217,13
153,chr1,4218,13
153,chr1,4219,13
153,chr1,4220,9
153,chr1,4221,9
153,chr1,4222,9
153,chr1,4223,9
153,chr1,4224,9
153,chr1,4225,9
153,chr1,4226,9
153,chr1,4227,7
153,chr1,4228,7
153,chr1,4229,7
153,chr1,4230,7
153,chr1,4231,7
153,chr1,4232,7
153,chr1,4233,7
153,chr1,4234,7
153,chr1,4235,7
153,chr1,4236,7
153,chr1,4237,7
153,chr1,4238,7
153,chr1,4239,7
153,chr1,4240,7
153,chr1,4241,7
153,chr1,4242,7
153,chr1,4243,7
153,chr1,4244,7
153,chr1,4245,5
153,chr1,4246,5
153,chr1,4247,5
153,chr1,4248,5
153,chr1,4249,5
153,chr1,4250,5
153,chr1,4251,5
153,chr1,4252,5
153,chr1,4253,5
153,chr1,4254,5
153,chr1,4255,5
153,chr1,4256,5
153,chr1,4257,5
153,chr1,4258,5
153,chr1,4259,5
153,chr1,4260,5
153,chr1,4261,5
153,chr1,4262,5
153,chr1,4263,5
153,chr1,4264,4
153,chr1,4265,4
153,chr1,4266,4
153,chr1,4267,4
153,chr1,4268,4
153,chr1,4269,4
153,chr1,4270,4
153,chr1,4271,4
153,chr1,4272,4
153,chr1,4273,4
153,chr1,4274,4
153,chr1,4275,5
153,chr1,4276,5
153,chr1,4277,5
153,chr1,4278,5
153,chr1,4279,5
153,chr1,4280,5
153,chr1,4281,5
153,chr1,4282,5
153,chr1,4283,5
153,chr1,4284,5
153,chr1,4285,5
153,chr1,4286,5
153,chr1,4287,5
153,chr1,4288,5
153,chr1,4289,5
153,chr1,4290,5
153,chr1,4291,5
153,chr1,4292,7
153,chr1,4293,9
153,chr1,4294,9
153,chr1,4295,9
153,chr1,4296,9
153,chr1,4297,8
153,chr1,4298,8
153,chr1,4299,8
153,chr1,4300,10
153,chr1,4301,10
153,chr1,4302,10
153,chr1,4303,10
153,chr1,4304,10
153,chr1,4305,10
153,chr1,4306,10
153,chr1,4307,10
153,chr1,4308,10
153,chr1,4309,10
153,chr1,4310,10
153,chr1,4311,10
153,chr1,4312,10
153,chr1,4313,10
153,chr1,4314,10
153,chr1,4315,10
153,chr1,4316,10
153,chr1,4317,10
153,chr1,4318,10
153,chr1,4319,10
153,chr1,4320,10
153,chr1,4321,10
153,chr1,4322,10
153,chr1,4323,9
153,chr1,4324,9
153,chr1,4325,9
153,chr1,4326,9
153,chr1,4327,9
153,chr1,4328,9
153,chr1,4329,9
153,chr1,4330,9
153,chr1,4331,9
153,chr1,4332,9
153,chr1,4333,9
153,chr1,4334,9
153,chr1,4335,9
153,chr1,4336,9
153,chr1,4337,8
153,chr1,4338,8
153,chr1,4339,8
153,chr1,4340,8
153,chr1,4341,8
153,chr1,4342,8
153,chr1,4343,8
153,chr1,4344,8
153,chr1,4345,8
153,chr1,4346,7
153,chr1,4347,7
153,chr1,4348,7
153,chr1,4349,7
153,chr1,4350,7
153,chr1,4351,7
153,chr1,4352,7
153,chr1,4353,7
153,chr1,4354,7
153,chr1,4355,7
153,chr1,4356,7
153,chr1,4357,7
153,chr1,4358,6
153,chr1,4359,6
153,chr1,4360,6
153,chr1,4361,6
153,chr1,4362,6
153,chr1,4363,6
153,chr1,4364,6
153,chr1,4365,6
153,chr1,4366,6
153,chr1,4367,6
153,chr1,4368,8
153,chr1,4369,8
153,chr1,4370,8
153,chr1,4371,8
153,chr1,4372,8
153,chr1,4373,9
153,chr1,4374,9
153,chr1,4375,9
153,chr1,4376,9
153,chr1,4377,9
153,chr1,4378,9
153,chr1,4379,9
153,chr1,4380,9
153,chr1,4381,9
153,chr1,4382,9
153,chr1,4383,9
153,chr1,4384,9
153,chr1,4385,9
153,chr1,4386,9
153,chr1,4387,9
153,chr1,4388,9
153,chr1,4389,9
153,chr1,4390,9
153,chr1,4391,9
153,chr1,4392,9
153,chr1,4393,9
153,chr1,4394,9
153,chr1,4395,9
153,chr1,4396,9
153,chr1,4397,9
153,chr1,4398,9
153,chr1,4399,9
153,chr1,4400,9
153,chr1,4401,9
153,chr1,4402,13
153,chr1,4403,13
153,chr1,4404,13
153,chr1,4405,13
153,chr1,4406,13
153,chr1,4407,11
153,chr1,4408,11
153,chr1,4409,11
153,chr1,4410,11
153,chr1,4411,11
153,chr1,4412,11
153,chr1,4413,11
153,chr1,4414,11
153,chr1,4415,11
153,chr1,4416,11
153,chr1,4417,11
153,chr1,4418,11
153,chr1,4419,11
153,chr1,4420,11
153,chr1,4421,11
153,chr1,4422,11
153,chr1,4423,11
153,chr1,4424,11
153,chr1,4425,11
153,chr1,4426,11
153,chr1,4427,11
153,chr1,4428,11
153,chr1,4429,11
153,chr1,4430,11
153,chr1,4431,11
153,chr1,4432,11
153,chr1,4433,11
153,chr1,4434,11
153,chr1,4435,11
153,chr1,4436,11
153,chr1,4437,11
153,chr1,4438,11
153,chr1,4439,11
153,chr1,4440,11
153,chr1,4441,11
153,chr1,4442,11
153,chr1,4443,9
153,chr1,4444,9
153,chr1,4445,9
153,chr1,4446,9
153,chr1,4447,9
153,chr1,4448,9
153,chr1,4449,9
153,chr1,4450,9
153,chr1,4451,9
153,chr1,4452,9
153,chr1,4453,9
153,chr1,4454,9
153,chr1,4455,9
153,chr1,4456,9
153,chr1,4457,9
153,chr1,4458,9
153,chr1,4459,9
153,chr1,4460,9
153,chr1,4461,9
153,chr1,4462,9
153,chr1,4463,9
153,chr1,4464,9
153,chr1,4465,9
153,chr1,4466,9
153,chr1,4467,9
153,chr1,4468,9
153,chr1,4469,9
153,chr1,4470,9
153,chr1,4471,9
153,chr1,4472,9
153,chr1,4473,9
153,chr1,4474,9
153,chr1,4475,9
153,chr1,4476,9
153,chr1,4477,9
153,chr1,4478,9
153,chr1,4479,9
153,chr1,4480,9
153,chr1,4481,9
153,chr1,4482,9
153,chr1,4483,10
153,chr1,4484,10
153,chr1,4485,10
153,chr1,4486,10
153,chr1,4487,10
153,chr1,4488,10
153,chr1,4489,10
153,chr1,4490,10
153,chr1,4491,10
